Faculty,Partner University,PU Module 1,PU Module 1 Title,PU Mod1 Credits,PU Module 2,PU Module 2 Title,PU Mod2 Credits,NUS Module 1,NUS Module 1 Title,NUS Mod1 Credits,NUS Module 2,NUS Module 2 Title,NUS Mod2 Credits,Pre Approved?
School of Computing,The University of Manchester,COMP33312,Agile Software Pipelines,10,-1,-1,-1,IS4301,Agile IT with DevOps,4,-1,-1,-1,-1
School of Computing,The University of Manchester,COMP33511,User Experience,10,-1,-1,-1,CS3240,Interaction Design,4,-1,-1,-1,-1
School of Computing,The University of Manchester,EEEN30024,Data Networking,10,-1,-1,-1,CS2105,Intro to Computer Networks,4,-1,-1,-1,-1
School of Computing,The University of Manchester,MATH38161,Multivariate Statistics and Machine Learning,10,-1,-1,-1,IS4242,Intelligent Systems and Techni,4,-1,-1,-1,-1
School of Computing,The University of Manchester,MCEL30011,Advanced Technology Enterprise,10,-1,-1,-1,IS3251,Principles of Technology Entre,4,-1,-1,-1,-1
School of Computing,The University of Melbourne,ABPL90408,Spatial Analytics,12.5,-1,-1,-1,BT4015,Geospatial Analytics,4,-1,-1,-1,-1
School of Computing,The University of Melbourne,ACTL30006,Intermediate Financial Mathematics,12.5,-1,-1,-1,BT4013,Analytics for Capital Market T,4,-1,-1,-1,-1
School of Computing,The University of Melbourne,ACTL40012,Actuarial Analytics and Data II,12.5,-1,-1,-1,BT4240,Machine Learning for Predictiv,4,-1,-1,-1,-1
School of Computing,The University of Melbourne,COMP20007,Design of Algorithms,12.5,-1,-1,-1,CS2040,Data Structures and Algorithms,4,-1,-1,-1,-1
School of Computing,The University of Melbourne,COMP30006,Information Security and Privacy,12.5,-1,-1,-1,CS2107,Introduction to Information Se,4,-1,-1,-1,-1
School of Computing,The University of Melbourne,COMP30024,Artificial Intelligence,12.5,-1,-1,-1,CS3243,Introduction to Artificial Int,4,-1,-1,-1,-1
School of Computing,The University of Melbourne,COMP30027,Machine Learning,12.5,-1,-1,-1,CS3244,Machine Learning,4,-1,-1,-1,-1
School of Computing,The University of Melbourne,COMP90007,Internet Technologies,12.5,-1,-1,-1,CS2105,Intro to Computer Networks,4,-1,-1,-1,-1
School of Computing,The University of Melbourne,COMP90038,Algorithms and Complexity,12.5,-1,-1,-1,CS3230,Design & Analysis of Algorithm,4,-1,-1,-1,-1
School of Computing,The University of Melbourne,COMP90043,Cryptography and Security,12.5,-1,-1,-1,CS3235,Computer Security,4,-1,-1,-1,-1
School of Computing,The University of Melbourne,COMP90049,Introduction to Machine Learning,12.5,-1,-1,-1,CS3244,Machine Learning,4,-1,-1,-1,-1
School of Computing,The University of Melbourne,COMP90049,Introduction to Machine Learning,12.5,-1,-1,-1,BT4240,Machine Learning for Predictiv,4,-1,-1,-1,-1
School of Computing,The University of Melbourne,COMP90054,AI Planning for Autonomy,12.5,-1,-1,-1,CS4246,AI Planning and Decision Makin,4,-1,-1,-1,-1
School of Computing,The University of Melbourne,ECOM20001,Econometrics 1,12.5,-1,-1,-1,BT2101,Econometrics Modeling for Busi,4,-1,-1,-1,-1
School of Computing,The University of Melbourne,ECOM30002,Econometrics 2,12.5,-1,-1,-1,BT2101,Econometrics Modeling for Busi,4,-1,-1,-1,-1
School of Computing,The University of Melbourne,GEOM90006,Spatial Analysis,12.5,-1,-1,-1,BT4015,Geospatial Analytics,4,-1,-1,-1,-1
School of Computing,The University of Melbourne,GEOM90007,Information Visualisation,12.5,-1,-1,-1,CS5346,Information Visualisation,4,-1,-1,-1,-1
School of Computing,The University of Melbourne,GEOM90008,Foundations of Spatial Information,12.5,-1,-1,-1,BT4015,Geospatial Analytics,4,-1,-1,-1,-1
School of Computing,The University of Melbourne,INFO10003,Fundamentals of Interaction Design,12.5,-1,-1,-1,CS3240,Interaction Design,4,-1,-1,-1,-1
School of Computing,The University of Melbourne,INFO20003,Database Systems,12.5,-1,-1,-1,CS2102,Database Systems,4,-1,-1,-1,-1
School of Computing,The University of Melbourne,INFO30006,Information Security and Privacy,12.5,-1,-1,-1,CS2107,Introduction to Information Se,4,-1,-1,-1,-1
School of Computing,The University of Melbourne,ISYS90076,IT Infrastructure for Digital Health,12.5,-1,-1,-1,IS4250,IT-enabled Healthcare Solution,4,-1,-1,-1,-1
School of Computing,The University of Melbourne,SWEN30006,Software Modelling and Design,12.5,-1,-1,-1,CS2103,Software Engineering,4,-1,-1,-1,-1
School of Computing,The University of Melbourne,UNIB10022,Entrepreneurship Principles and Tools,12.5,-1,-1,-1,IS3251,Principles of Technology Entre,4,-1,-1,-1,-1
School of Computing,The University of New South Wales,BIOM9450,Biomedical and Health Informatics,6,-1,-1,-1,IS4250,IT-enabled Healthcare Solution,4,-1,-1,-1,-1
School of Computing,The University of New South Wales,COMP1521,Computer Systems Fundamentals,6,-1,-1,-1,CS2100,Computer Organisation,4,-1,-1,-1,-1
School of Computing,The University of New South Wales,COMP3121,Algorithms and Programming Techniques,6,-1,-1,-1,CS3230,Design & Analysis of Algorithm,4,-1,-1,-1,-1
School of Computing,The University of New South Wales,COMP3331,Computer Networks and Applications,6,-1,-1,-1,CS2105,Intro to Computer Networks,4,-1,-1,-1,-1
School of Computing,The University of New South Wales,COMP3411,Artificial Intelligence,6,-1,-1,-1,CS3243,Introduction to Artificial Int,4,-1,-1,-1,-1
School of Computing,The University of New South Wales,COMP4511,User Interface Design and Construction,6,-1,-1,-1,CS3240,Interaction Design,4,-1,-1,-1,-1
School of Computing,The University of New South Wales,COMP9315,Database Systems Implementation,6,-1,-1,-1,CS3223,Database Systems Implementatio,4,-1,-1,-1,-1
School of Computing,The University of New South Wales,COMP9417,Machine Learning and Data Mining,6,-1,-1,-1,CS3244,Machine Learning,4,-1,-1,-1,-1
School of Computing,The University of New South Wales,COMP9517,COMPUTER VISION,6,-1,-1,-1,CS4243,Comp Vision & Pattern Recogntn,4,-1,-1,-1,-1
School of Computing,The University of New South Wales,INFS3830,Business Process Management,6,-1,-1,-1,IS4100,IT Project Management,4,-1,-1,-1,-1
School of Computing,The University of Nottingham,COMP1004,DATABASES AND INTERFACES,10,-1,-1,-1,CS2102,Database Systems,4,-1,-1,-1,-1
School of Computing,The University of Nottingham,COMP2004,Introduction to Human Computer Interaction,10,-1,-1,-1,CS3240,Interaction Design,4,-1,-1,-1,-1
School of Computing,The University of Nottingham,COMP2007,Operating Systems & Concurrency,20,-1,-1,-1,CS2106,Intro to Operating Systems,4,-1,-1,-1,-1
School of Computing,The University of Nottingham,COMP2011,Artificial Intelligence Methods,10,-1,-1,-1,CS2109S,Introduction to AI and Machine,4,-1,-1,-1,-1
School of Computing,The University of Nottingham,COMP2054,Algorithms Correctness and Efficiency,10,-1,-1,-1,CS3230,Design & Analysis of Algorithm,4,-1,-1,-1,-1
School of Computing,The University of Nottingham,COMP2103,Developing Maintainable Software,20,-1,-1,-1,CS3219,Software Engineering Principle,4,-1,-1,-1,-1
School of Computing,The University of Nottingham,COMP3006,Computer Security,10,-1,-1,-1,CS2107,Introduction to Information Se,4,-1,-1,-1,-1
School of Computing,The University of Nottingham,COMP3008,Knowledge Representation and Reasoning,20,-1,-1,-1,CS4244,Knowledge Representation and R,4,-1,-1,-1,-1
School of Computing,The University of Nottingham,COMP3009,Machine Learning,20,-1,-1,-1,CS3244,Machine Learning,4,-1,-1,-1,-1
School of Computing,The University of Nottingham,COMP3031,Software Quality Assurance,10,-1,-1,-1,CS4218,Software Testing,4,-1,-1,-1,-1
School of Computing,The University of Nottingham,COMP4024,Software Engineering Management,10,-1,-1,-1,IS4100,IT Project Management,4,-1,-1,-1,-1
School of Computing,The University of Nottingham,COMP4034,Autonomous Robotic Systems,20,-1,-1,-1,CS4278,Intelligent Robots: Algorithms,4,-1,-1,-1,-1
School of Computing,The University of Queensland,CSSE1001,Introduction to Software Engineering,6,-1,-1,-1,CS1010S,Programming Methodology,4,-1,-1,-1,N
School of Computing,The University of Queensland,DECO2500,Human-Computer Interaction,6,-1,-1,-1,CS3240,Interaction Design,4,-1,-1,-1,N
School of Computing,The University of Sheffield,ACS323,Intelligent Systems,10,-1,-1,-1,CS4278,Intelligent Robots: Algorithms,4,-1,-1,-1,-1
School of Computing,The University of Sheffield,COM162,Object Oriented Design and Programming with Java,15,-1,-1,-1,CS2113,Software Engineering & Object-,4,-1,-1,-1,N
School of Computing,The University of Sheffield,COM3240,Adaptive Intelligence,15,-1,-1,-1,CS3244,Machine Learning,4,-1,-1,-1,N
School of Computing,The University of Sheffield,COM3501,Computer Security and Forensics,15,-1,-1,-1,CS3226,Web Programming and Applicatio,4,-1,-1,-1,N
School of Computing,The University of Sheffield,COM3504,The Intelligent Web,15,-1,-1,-1,CS3245,Information Retrieval,4,-1,-1,-1,N
School of Computing,The University of Sheffield,COM35420,Software Hut,15,-1,-1,-1,CS2103,Software Engineering,4,-1,-1,-1,-1
School of Computing,The University of Sheffield,COM4511,Speech Technology,15,-1,-1,-1,CS5241,Speech Processing,4,-1,-1,-1,-1
School of Computing,The University of Sheffield,COM5239,Network Performance Analysis,15,-1,-1,-1,CS5239,Computer System Performance An,4,-1,-1,-1,-1
School of Computing,The University of Sydney,BANK3011,Bank financial management,6,-1,-1,-1,BT4016,Risk Analytics for Financial S,4,-1,-1,-1,-1
School of Computing,The University of Sydney,COMP2123,Data Structures and Algorithms,6,-1,-1,-1,CS2040,Data Structures and Algorithms,4,-1,-1,-1,-1
School of Computing,The University of Sydney,COMP2129,Operating Systems and Machine Principles,6,-1,-1,-1,CS2106,Intro to Operating Systems,4,-1,-1,-1,-1
School of Computing,The University of Sydney,COMP3221,Distributed Systems,6,-1,-1,-1,IS4302,Blockchain and Distributed Led,4,-1,-1,-1,-1
School of Computing,The University of Sydney,COMP5318,Machine Learning and Data Mining,6,-1,-1,-1,BT4240,Machine Learning for Predictiv,4,-1,-1,-1,-1
School of Computing,The University of Sydney,DATA2001,B Data Science: Big Data and Data Diversity,6,-1,-1,-1,BT4221,Big Data Techniques & Technolo,4,-1,-1,-1,N
School of Computing,The University of Sydney,DATA2901,Big Data and Data Diversity,6,-1,-1,-1,BT4221,Big Data Techniques & Technolo,4,-1,-1,-1,N
School of Computing,The University of Sydney,ECMT3170,Computational Econometrics,6,-1,-1,-1,BT3102,Computational Methods for Busi,4,-1,-1,-1,-1
School of Computing,The University of Sydney,ECMT3185,Econometrics of Machine Learning,6,-1,-1,-1,BT4240,Machine Learning for Predictiv,4,-1,-1,-1,-1
School of Computing,The University of Sydney,ELEC1601,Introduction to Computer Systems,6,-1,-1,-1,CS2100,Computer Organisation,4,-1,-1,-1,N
School of Computing,The University of Sydney,ELEC5616,Computer and Network Security,6,-1,-1,-1,CS2107,Introduction to Information Se,4,-1,-1,-1,-1
School of Computing,The University of Sydney,FIN3014,Trading and Dealing in Security Markets,6,-1,-1,-1,BT4013,Analytics for Capital Market T,4,-1,-1,-1,-1
School of Computing,The University of Sydney,FINC3014,Trading and Dealing in Security Markets,6,-1,-1,-1,BT4013,Analytics for Capital Market T,4,-1,-1,-1,-1
School of Computing,The University of Sydney,FINC3020,Financial Risk Management,6,-1,-1,-1,BT4016,Risk Analytics for Financial S,4,-1,-1,-1,-1
School of Computing,The University of Sydney,INFO2150,Introduction to Health Data Science,6,-1,-1,-1,IS4250,IT-enabled Healthcare Solution,4,-1,-1,-1,N
School of Computing,The University of Sydney,INFO3402,Management of IT projects and systems,6,-1,-1,-1,IS4100,IT Project Management,4,-1,-1,-1,-1
School of Computing,The University of Sydney,INFO3406,Introduction to Data Analytics,6,-1,-1,-1,BT4221,Big Data Techniques & Technolo,4,-1,-1,-1,N
School of Computing,The University of Sydney,INFS1000,Digital Business Innovation,6,-1,-1,-1,IS1103,Ethics in Computing,4,-1,-1,-1,Y
School of Computing,The University of Sydney,ISYS2110,Analysis and Design of Web Info Systems,6,-1,-1,-1,IS3240,Digital Platform Strategy and,4,-1,-1,-1,N
School of Computing,The University of Sydney,ISYS2120,Data and Information Management,6,-1,-1,-1,IT3010,Data Management for Business,4,-1,-1,-1,N
School of Computing,The University of Sydney,ISYS2120,Data and Information Management,6,-1,-1,-1,IS3107,Data Engineering,4,-1,-1,-1,-1
School of Computing,The University of Sydney,ISYS2150,Health System Data Standards and Analysis,6,-1,-1,-1,IS4250,IT-enabled Healthcare Solution,4,-1,-1,-1,N
School of Computing,The University of Sydney,ISYS2160,Information Systems in the Internet Age,6,-1,-1,-1,IS1103,Ethics in Computing,4,-1,-1,-1,Y
School of Computing,The University of Sydney,ISYS3402,Decision Analytics and Support Systems,6,-1,-1,-1,BT3103,Application Systems Developmen,4,-1,-1,-1,N
School of Computing,The University of Sydney,MATH1064,Discrete Mathematics for Computation,6,-1,-1,-1,CS1231,Discrete Structures,4,-1,-1,-1,Y
School of Computing,The University of Sydney,QBUS2820,Predictive Analytics,6,-1,-1,-1,BT4240,Machine Learning for Predictiv,4,-1,-1,-1,N
School of Computing,The University of Sydney,QBUS2830,Actuarial Data Analytics,6,-1,-1,-1,BT3102,Computational Methods for Busi,4,-1,-1,-1,N
School of Computing,The University of Sydney,QBUS3330,Methods of Decision Analysis,6,-1,-1,-1,BT4014,Analytics Driven Design of Ada,4,-1,-1,-1,-1
School of Computing,The University of Sydney,QBUS3820,Machine Learning and Data Mining in Business,6,-1,-1,-1,BT4222,Mining Web Data for Business I,4,-1,-1,-1,-1
School of Computing,The University of Sydney,QBUS3830,Advanced Analytics,6,-1,-1,-1,BT3102,Computational Methods for Busi,4,-1,-1,-1,N
School of Computing,The University of Sydney,QBUS6810,Statistical Learning and Data Mining,6,-1,-1,-1,BT4222,Mining Web Data for Business I,4,-1,-1,-1,-1
School of Computing,The University of Sydney,QBUS6820,Business Risk Management,6,-1,-1,-1,BT4016,Risk Analytics for Financial S,4,-1,-1,-1,N
School of Computing,The University of Sydney,STAT3888,Statistical Machine Learning,6,-1,-1,-1,CS3244,Machine Learning,4,-1,-1,-1,N
School of Computing,The University of Texas at Austin,CS173,Discrete Structures,3,-1,-1,-1,CS1231,Discrete Structures,4,-1,-1,-1,Y
School of Computing,The University of Texas at Austin,CS329E,ELEMENTS OF GAME DEVELOPMENT,3,-1,-1,-1,CS3247,Game Development,4,-1,-1,-1,N
School of Computing,The University of Texas at Austin,CS329E,Elements of Software Engineering,3,-1,-1,-1,CS2113,Software Engineering & Object-,4,-1,-1,-1,N
School of Computing,The University of Texas at Austin,CS329E,ELEMENTS OF MOBILE COMPUTING,3,-1,-1,-1,IS3261,Mobile Apps Development for En,4,-1,-1,-1,-1
School of Computing,The University of Texas at Austin,CS330E,Elements of Software Engineering I,3,-1,-1,-1,CS2103,Software Engineering,4,-1,-1,-1,N
School of Computing,The University of Texas at Austin,CS331,Algorithms and Complexity,3,-1,-1,-1,CS3230,Design & Analysis of Algorithm,4,-1,-1,-1,-1
School of Computing,The University of Texas at Austin,CS354R,Game Technology,3,-1,-1,-1,CS3247,Game Development,4,-1,-1,-1,N
School of Computing,The University of Texas at Austin,CS356,Computer Networks,3,-1,-1,-1,CS2105,Intro to Computer Networks,4,-1,-1,-1,N
School of Computing,The University of Texas at Austin,CS371M,Mobile Computing,3,-1,-1,-1,IS3261,Mobile Apps Development for En,4,-1,-1,-1,N
School of Computing,The University of Texas at Austin,CS371P,Object-Oriented Programming,3,-1,-1,-1,CS2030,Programming Methodology II,4,-1,-1,-1,N
School of Computing,The University of Texas at Austin,CS373,Software Engineering,3,-1,-1,-1,CS2103,Software Engineering,4,-1,-1,-1,-1
School of Computing,The University of Texas at Austin,CS375,COMPILERS,3,-1,-1,-1,CS4212,Compiler Design,4,-1,-1,-1,-1
School of Computing,The University of Texas at Austin,CS378,Cloud Computing,3,-1,-1,-1,CS5224,Cloud Computing,4,-1,-1,-1,-1
School of Computing,The University of Texas at Austin,CS391L,Machine Learning,3,-1,-1,-1,CS3244,Machine Learning,4,-1,-1,-1,-1
School of Computing,The University of Texas at Austin,CS429,Computer Organization and Architecture,3,-1,-1,-1,CS2100,Computer Organisation,4,-1,-1,-1,-1
School of Computing,The University of Texas at Austin,EE306,INTRODUCTION TO COMPUTING,3,-1,-1,-1,CS2100,Computer Organisation,4,-1,-1,-1,-1
School of Computing,The University of Texas at Austin,EE360C,Algorithms,3,-1,-1,-1,CS3230,Design & Analysis of Algorithm,4,-1,-1,-1,N
School of Computing,The University of Texas at Austin,EE360P,Concurrent and Distributed Systems,3,-1,-1,-1,CS3211,Parallel & Concurrent Programg,4,-1,-1,-1,N
School of Computing,The University of Texas at Austin,EE422C,Software Design and Implementation II,3,-1,-1,-1,CS2030,Programming Methodology II,4,-1,-1,-1,N
School of Computing,The University of Texas at Austin,EE461L,Software Engineering and Design Lab,3,-1,-1,-1,CS2103,Software Engineering,4,-1,-1,-1,N
School of Computing,The University of Texas at Austin,EE461P,Data Science Principles,3,-1,-1,-1,CS3244,Machine Learning,4,-1,-1,-1,N
School of Computing,The University of Texas at Austin,EE461S,Operating Systems,3,-1,-1,-1,CS2106,Intro to Operating Systems,4,-1,-1,-1,N
School of Computing,The University of Texas at Austin,INF315C,Topics in Human-Computer Interaction: User Experience (UX) Design,3,-1,-1,-1,CS3240,Interaction Design,4,-1,-1,-1,N
School of Computing,The University of Texas at Austin,M325K,Discrete Mathematics,3,-1,-1,-1,CS1231,Discrete Structures,4,-1,-1,-1,Y
School of Computing,The University of Texas at Austin,MIS302F,Foundations of Information Technology Management,3,-1,-1,-1,IS1103,Ethics in Computing,4,-1,-1,-1,Y
